Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long
26873,2020-06-30 05:24:09,4390966588600992777,"fraud_Reichert, Shanahan and Hayes",shopping_net,9.2,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,39faae3cc787623957ec5bcaac9846f3,1372569849,35.841339000000005,-97.962155
277393,2020-10-02 20:00:49,4824023901222438,"fraud_Ledner, Hartmann and Feest",health_fitness,190.58,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,0e1a838d7b315ec7d42dad150f4d1b2a,1380744049,31.011682,-96.541196
23967,2020-06-29 13:17:38,3525668150756629,fraud_Runte-Mohr,food_dining,76.47,Christopher,Choi,M,04611 Sandra Spring Suite 059,Rumely,MI,49826,46.3481,-87.0436,137,Film/video editor,1990-08-13,e2b1eef9a407c98ed48452874f39a961,1372511858,47.195087,-86.249364
210629,2020-09-03 11:09:20,4149238353975790,"fraud_Labadie, Treutel and Bode",shopping_net,88.66,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,6bc63a356a9002485a99829afe67d96c,1378206560,39.612066,-79.836513
77624,2020-07-18 16:14:58,2231186809828225,fraud_Crona and Sons,kids_pets,80.16,Katherine,Pennington,F,73869 Connie Prairie,Vienna,GA,31092,32.0913,-83.7922,7420,Phytotherapist,1957-01-15,a1c93738ee44e029f0c7cbe22e278630,1374164098,32.092981,-82.929479
22091,2020-06-29 00:16:08,375767678113375,fraud_Schmitt Ltd,misc_net,27.78,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,6efbe9b188ef25bb1ab1df0263bb2728,1372464968,37.956321,-78.68695100000001
322746,2020-10-22 10:05:33,6011999606625827,fraud_Rau and Sons,grocery_pos,99.06,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,bc228a595653a494e3939f607dc47495,1382436333,40.352902,-73.060245
418866,2020-12-01 12:52:50,4449530933957323,fraud_Baumbach Ltd,personal_care,28.01,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,e1fa5f368cfbc271e4abf8b53d666aed,1385902370,37.44112,-122.314565
430451,2020-12-04 13:54:09,3586008444788268,"fraud_Towne, Greenholt and Koepp",shopping_net,7.32,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,35225c9151f0140e8018668f9438ba49,1386165249,48.386711,-122.19243
508695,2020-12-21 15:01:31,3595192916105588,fraud_Gulgowski LLC,home,46.59,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,7f8a4341cf020367c59a0e00ab297c9f,1387638091,35.832531,-78.887612
405823,2020-11-28 11:19:23,3585052663373890,fraud_Donnelly PLC,misc_net,202.08,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,8941f11a090dc256e985c661e2ace78a,1385637563,42.001287,-76.55556899999999
414205,2020-11-30 18:12:30,180011453250192,fraud_Daugherty LLC,kids_pets,58.44,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,3b2f6c0a5ebc761f8fd34482fea38ee5,1385835150,40.976007,-91.56768
539610,2020-12-28 13:05:34,4170689372027579,fraud_Schiller Ltd,personal_care,67.17,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,15476581affcb26aa3166de3cae102a3,1388235934,35.073877,-97.152746
381987,2020-11-17 05:27:48,180084695172649,"fraud_Greenholt, Jacobi and Gleason",gas_transport,50.26,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,1985-12-08,40106c04288731eea8e9e2fac982a7c3,1384666068,39.158016,-89.03399399999999
191800,2020-08-27 15:44:27,213156747557083,fraud_Monahan-Morar,personal_care,6.33,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,75883fa4a284f253047bdff9b5882934,1377618267,33.837672999999995,-118.137022
418566,2020-12-01 11:49:37,4646845581490336108,fraud_Skiles-Ankunding,grocery_net,30.63,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,e84dabd1798f16f11e7ca4201e14b14d,1385898577,41.15717,-72.65855
348933,2020-11-02 21:08:53,372520049757633,fraud_Champlin and Sons,home,50.07,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,42af801ccc8794952aaba696f90b8a6e,1383426533,48.954586,-92.677656
292843,2020-10-09 14:51:39,372509258176510,"fraud_Runte, Green and Emard",health_fitness,10.04,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,5a33b43f16bc1737775979146b9c8359,1381330299,42.204233,-84.002811
510030,2020-12-21 19:01:05,3528231451607350,fraud_Bauch-Blanda,entertainment,32.59,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,1092fb14802ac2d9be4fafbf8d6a99d9,1387652465,39.661101,-74.66228100000001
27365,2020-06-30 09:25:49,630484879808,fraud_Pacocha-O'Reilly,grocery_pos,107.1,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,8efa893dc5de016aa1e98f415af190cc,1372584349,36.97321,-120.543698
64818,2020-07-13 17:13:38,4682744518117239,fraud_Lind-Buckridge,entertainment,16.66,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,f487affff0f968e187d24a24757b4b5e,1373735618,39.469336,-91.968007
214163,2020-09-05 07:49:18,3512365128314616,fraud_Kiehn Inc,grocery_pos,60.53,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,3d4c65e7dacad6f0565f79033cf02d69,1378367358,37.871478,-89.416744
444297,2020-12-07 12:44:49,4379260813815979609,fraud_Hamill-Daugherty,misc_net,16.61,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,782b73cdf4cb59db9215212a11737f68,1386420289,37.940427,-121.961553
219229,2020-09-07 09:46:47,3559160581764413,fraud_Friesen Inc,shopping_pos,123.35,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,879fa1638df434d2e38f103101b20324,1378547207,42.490801,-79.398121
319673,2020-10-20 17:52:24,4474324669797121,"fraud_Turcotte, Batz and Buckridge",health_fitness,31.49,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,3265a0eb4281483885d747679f76b07d,1382291544,36.989567,-119.912231
388185,2020-11-20 08:09:27,6011388901471808,fraud_Rutherford-Mertz,grocery_pos,117.27,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,4533c368a0797bc0ae3ddd08aaed8a9f,1384934967,40.932111,-78.94714
520282,2020-12-23 20:43:11,630424987505,fraud_O'Keefe-Wisoky,food_dining,11.23,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,e62d197dfd1ab9c85f082eb789999a7b,1387831391,39.678897,-80.425608
48403,2020-07-07 15:23:32,3559679414981506,"fraud_Lang, Towne and Schuppe",kids_pets,59.04,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,129fcba0378530421dcb82a6168d5a89,1373210612,44.723202,-76.230918
392932,2020-11-22 16:00:10,3559723917628303,"fraud_Fadel, Mertz and Rippin",entertainment,74.88,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,750d0822e29087010aaf7f253d953fb0,1385136010,42.291291,-87.379191
425133,2020-12-02 22:33:51,4666314527820883145,"fraud_Bins, Balistreri and Beatty",shopping_pos,132.19,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,2ad4ebd9ae43e0d6f0237dc557f2eacd,1386023631,40.424605,-97.935493
421554,2020-12-01 21:21:20,213163860545705,fraud_Padberg-Sauer,home,71.86,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,b9d10ef1b40bd70e95310b66fae882e8,1385932880,33.190188,-82.698559
509585,2020-12-21 17:37:10,213126662687660,"fraud_O'Reilly, Mohr and Purdy",home,17.82,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,b6d96c34c416a73b1f9444a4c32a83aa,1387647430,27.299425,-98.637769
184974,2020-08-24 23:46:53,3512365128314616,fraud_Kihn-Fritsch,food_dining,46.42,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,630954f4ee61091520f84fa2c63460f4,1377388013,37.568278,-90.272767
542732,2020-12-28 22:42:17,38014427445058,fraud_Lynch-Wisozk,home,2.17,Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,1946-08-11,d3791cd7c538b3df455fbad4d00d5863,1388270537,44.669618,-89.705278
480314,2020-12-15 02:23:49,4003989662068504,fraud_Lockman Ltd,grocery_pos,80.47,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,a285dc15c0911807d150764c1d88f7bf,1387074229,34.138917,-87.786526
169132,2020-08-19 02:28:11,30551643947183,fraud_O'Keefe-Hudson,grocery_pos,201.09,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,8de46be8153dd36a410dc414f26dd892,1376879291,35.182511,-81.456138
246767,2020-09-19 13:03:45,4457732997086323466,"fraud_Witting, Beer and Ernser",home,90.55,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,fcb180adba89e04f3795492d670d3e6d,1379595825,37.777574,-121.46201299999998
270540,2020-09-29 08:56:33,4306630852918,"fraud_Reilly, Heaney and Cole",gas_transport,85.91,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,4840520817f3fd883aae4df3129fb1be,1380444993,38.170171,-89.685223
90931,2020-07-22 14:39:53,38052002992326,"fraud_Hermiston, Russel and Price",food_dining,81.86,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,27e570f9830a5d634fa094fd519f80b2,1374503993,29.802540000000004,-95.974377
119574,2020-08-02 12:06:28,180048185037117,"fraud_Zboncak, Rowe and Murazik",shopping_net,61.15,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,c8fed74d9c218d8e4f18f25d79bd9560,1375445188,41.394917,-75.30029
542342,2020-12-28 21:29:27,2248348993063230,"fraud_Feil, Hilpert and Koss",food_dining,79.14,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,3530a42b244a0b4ef466baa0d6885508,1388266167,40.483799,-81.498427
288639,2020-10-06 23:32:06,4689147265057948423,fraud_Gulgowski LLC,home,12.89,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,8f5a70278075e9dd8c5ae30e4762bb18,1381102326,41.057127,-96.30396
230786,2020-09-12 14:04:33,3513506355699497,fraud_Greenholt Ltd,health_fitness,21.13,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",1966-05-29,955c3c20d42d01d979f252a1f67fdc65,1378994673,33.14776,-90.289141
450024,2020-12-08 10:00:45,180014262259255,fraud_Bins-Rice,gas_transport,64.54,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,4e50ac2cb79f254e2721dbbb6c1ddbbf,1386496845,30.958818,-86.464823
415997,2020-11-30 23:24:27,3502377050801561,fraud_Gerhold LLC,home,31.14,Kathleen,Martin,F,659 Nicole Cove Suite 560,New Waverly,TX,77358,30.5354,-95.4532,4993,"Scientist, biomedical",1948-11-30,3bd010fb23408c147678596b882dbd46,1385853867,30.458062,-96.252586
138859,2020-08-09 05:36:07,4560395181594436016,fraud_Barton Inc,grocery_pos,227.36,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,88fbc6848c52d35a1ba7132ec49dcd72,1376026567,40.001956,-123.717538
377745,2020-11-15 20:32:15,4474324669797121,"fraud_Windler, Goodwin and Kovacek",home,94.87,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,721d6496f1e1292e624678cce247ec91,1384547535,37.584082,-119.403788
59046,2020-07-12 02:18:59,675909898057,"fraud_Fadel, Mertz and Rippin",entertainment,92.79,Christopher,Henry,M,1198 Robert Stravenue Apt. 479,Armonk,NY,10504,41.136,-73.7009,7987,Television/film/video producer,1964-03-16,e9936780c985c19ea0e4b9384b74adad,1373595539,40.35271,-73.401783
70695,2020-07-15 10:39:36,3549202406645667,fraud_Goodwin-Nitzsche,grocery_pos,68.84,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,94faaf5d1b35c80c893b160461d636cf,1373884776,42.963568,-71.079121
496541,2020-12-19 03:05:24,4128730454058057622,fraud_Strosin-Cruickshank,grocery_pos,129.91,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,838c8a10772b3ceebc369c6da0ac18b1,1387422324,31.360701,-94.344968
236666,2020-09-14 17:15:15,4155021259183870,fraud_Hills-Witting,shopping_net,9.17,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,68491e0088750089480e21b80b4145e6,1379178915,35.025531,-98.826963
264562,2020-09-27 09:30:51,3504178999463051,"fraud_Kutch, Hermiston and Farrell",gas_transport,60.86,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,9d577361339c58f9eacb02bfa82b5a3f,1380274251,40.461764,-83.53268
270229,2020-09-29 05:53:24,4839615922685395,fraud_Turcotte-Halvorson,misc_pos,61.68,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,2f839998f228e6113f6263e182e10ddd,1380434004,38.787536,-86.285934
243215,2020-09-17 14:07:26,3577578023716568,fraud_Shanahan-Lehner,personal_care,3.32,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,06f5d800ac8bf45372d29ac75ae6cf08,1379426846,40.177195000000005,-81.738003
424581,2020-12-02 18:50:30,213153151785052,fraud_Abbott-Rogahn,entertainment,125.01,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,1997-11-23,211dd1f11631b4c817dc9e0f1d24f821,1386010230,45.465396000000005,-90.556785
115755,2020-07-31 22:46:54,3565196229855512,"fraud_Hettinger, McCullough and Fay",home,18.08,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,53f6bf35b159377eca84aa03a8c94a61,1375310814,41.285817,-93.277109
87793,2020-07-21 13:00:15,4292902571056973207,"fraud_Goyette, Howell and Collier",shopping_pos,163.17,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,b258c35bff42236c18511c402c947713,1374411615,45.72193,-112.890362
26666,2020-06-30 03:45:15,4450831335606294,fraud_Luettgen PLC,gas_transport,42.41,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,0c304f1986253657847bbd977b29fc9e,1372563915,35.251939,-96.000916
430328,2020-12-04 13:13:13,4951647200979051,fraud_Abernathy and Sons,food_dining,12.34,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,62e56fdc3f7ff243c596aabafa00cdcc,1386162793,37.118023,-88.44609
466293,2020-12-12 14:17:19,372509258176510,fraud_Baumbach Ltd,personal_care,50.4,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,d1e16b650672adf3dda83594c5aa27a1,1386857839,43.169463,-84.298636
248249,2020-09-20 04:45:01,3533012926413100,fraud_Harris Inc,gas_transport,48.51,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,66c8e9029aed9dd353c12968e711a8b5,1379652301,43.334356,-74.481971
502160,2020-12-20 12:46:17,6534628260579800,fraud_Carroll PLC,health_fitness,78.45,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,8474e40f2ec086e6718fda45099dab8a,1387543577,43.68244,-72.643176
323849,2020-10-23 00:46:57,374821819075109,fraud_Abshire PLC,entertainment,35.07,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,f6658cd3e27d21fa7351f9f64ec6a4d0,1382489217,43.307104,-76.657197
201191,2020-08-31 04:26:26,2475085306462014,fraud_Kutch LLC,gas_transport,81.34,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,b26c46d936407c7442f6101a64bfd793,1377923186,44.250726,-95.578517
104303,2020-07-27 16:28:28,36722699017270,fraud_Dooley Inc,shopping_pos,685.31,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,18c7cdd582042d2e3ccdc2191af7d076,1374942508,33.092539,-111.629678
508131,2020-12-21 13:09:42,376656886990758,"fraud_Quitzon, Green and Bashirian",shopping_pos,7.74,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,a574fff7f4a581324721bac9be5958a8,1387631382,31.509553000000004,-94.711243
17227,2020-06-27 12:11:00,4561892980175,"fraud_Witting, Beer and Ernser",home,9.27,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,4f46f1a41da05e570298bc1066329fb0,1372335060,40.356372,-85.92424100000001
506303,2020-12-21 04:50:29,571365235126,fraud_Murray-Smitham,grocery_pos,126.41,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,7a066983c1f316a2660da2e3ffd068d6,1387601429,43.732944,-86.554075
442986,2020-12-07 07:01:02,630423337322,fraud_Wuckert-Walter,grocery_net,54.66,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,0857bfb5f89af13a4c82bdd3815f116a,1386399662,48.477391,-117.951507
110608,2020-07-29 13:01:31,38199021865320,fraud_Little Ltd,kids_pets,45.0,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,6c5191e2aa3427e9596b99534e5fab45,1375102891,43.032698,-72.426524
473711,2020-12-14 01:21:23,4900628639996,"fraud_Schaefer, Maggio and Daugherty",gas_transport,85.15,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,71544c915d352ef447d6c74cd920ceb6,1386984083,34.59576,-118.46216
527063,2020-12-25 20:34:18,4048508450704760,fraud_Botsford PLC,home,73.8,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,23fea0e77bf8a2ec65130878a0a17bd0,1388003658,40.36714,-98.3466
209038,2020-09-02 11:12:02,2254799658404120,fraud_Strosin-Cruickshank,grocery_pos,163.82,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,eac1e082ca96688e440fdade154e3643,1378120322,30.908586,-83.990387
304228,2020-10-13 21:16:30,375767678113375,fraud_Renner Ltd,home,106.3,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,abd5566f409de51257fbae7dec5ebba1,1381698990,39.23692,-78.17961700000001
411295,2020-11-30 07:54:09,180069253480336,"fraud_Schneider, Hayes and Nikolaus",food_dining,40.47,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,caaf5262ceedeeebd354d3626b277eaa,1385798049,41.958844,-78.045289
145357,2020-08-10 22:32:13,6011724471098086,"fraud_Durgan, Gislason and Spencer",home,11.08,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,3ba4371bbbc86cc350ced588f00a2b96,1376173933,45.217146,-117.955334
197854,2020-08-30 05:39:03,5501083170975659,fraud_Kilback and Sons,entertainment,1.62,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,d94960dc188e404cfef93542716e3a9d,1377841143,40.379721,-81.192301
19986,2020-06-28 12:16:16,6011652924285713,"fraud_Boehm, Predovic and Reinger",misc_pos,60.3,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,357666b5ca577e796521d18e832e5d8b,1372421776,37.315652,-92.37477
